success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,view_history,rt,stimulus,response,task,retrieval_group,correct_response,correct
,,,,,image-keyboard-response,177,987325,0.0-7.0-5.0-0.3,11,,7784,img/testing_events/Ca/Test_Ca_Event_13.jpg,n,response,Ca,e,FALSE
,,,,,image-keyboard-response,178,988889,0.0-7.0-5.0-0.4,11,,1562,img/testing_events/Ca/Test_Ca_Event_17.jpg,e,response,Ca,e,TRUE
,,,,,image-keyboard-response,179,990269,0.0-7.0-5.0-0.5,11,,1379,img/testing_events/Ca/Test_Ca_Event_9.jpg,e,response,Ca,e,TRUE
,,,,,image-keyboard-response,180,993717,0.0-7.0-5.0-0.6,11,,3446,img/testing_events/Ca/Test_Ca_Event_7.jpg,c,response,Ca,c,TRUE
,,,,,image-keyboard-response,181,997102,0.0-7.0-5.0-0.7,11,,3384,img/testing_events/Ca/Test_Ca_Event_10.jpg,n,response,Ca,u,FALSE
,,,,,image-keyboard-response,182,999045,0.0-7.0-5.0-0.8,11,,1942,img/testing_events/Ca/Test_Ca_Event_2.jpg,u,response,Ca,u,TRUE
,,,,,image-keyboard-response,183,1002882,0.0-7.0-5.0-0.9,11,,3836,img/testing_events/Ca/Test_Ca_Event_5.jpg,e,response,Ca,e,TRUE
,,,,,image-keyboard-response,184,1005962,0.0-7.0-5.0-0.10,11,,3079,img/testing_events/Ca/Test_Ca_Event_16.jpg,n,response,Ca,n,TRUE
,,,,,image-keyboard-response,185,1013260,0.0-7.0-5.0-0.11,11,,7298,img/testing_events/Ca/Test_Ca_Event_1.jpg,u,response,Ca,e,FALSE
,,,,,image-keyboard-response,186,1015839,0.0-7.0-5.0-0.12,11,,2578,img/testing_events/Ca/Test_Ca_Event_6.jpg,n,response,Ca,u,FALSE
,,,,,image-keyboard-response,187,1017533,0.0-7.0-5.0-0.13,11,,1693,img/testing_events/Ca/Test_Ca_Event_8.jpg,c,response,Ca,n,FALSE
,,,,,image-keyboard-response,188,1019089,0.0-7.0-5.0-0.14,11,,1554,img/testing_events/Ca/Test_Ca_Event_15.jpg,u,response,Ca,c,FALSE
,,,,,image-keyboard-response,189,1020922,0.0-7.0-5.0-0.15,11,,1832,img/testing_events/Ca/Test_Ca_Event_19.jpg,c,response,Ca,c,TRUE
,,,,,image-keyboard-response,190,1024184,0.0-7.0-5.0-0.16,11,,3261,img/testing_events/Ca/Test_Ca_Event_23.jpg,c,response,Ca,c,TRUE
,,,,,image-keyboard-response,191,1025957,0.0-7.0-5.0-0.17,11,,1771,img/testing_events/Ca/Test_Ca_Event_4.jpg,e,response,Ca,n,FALSE
,,,,,image-keyboard-response,192,1027038,0.0-7.0-5.0-0.18,11,,1080,img/testing_events/Ca/Test_Ca_Event_3.jpg,c,response,Ca,c,TRUE
,,,,,image-keyboard-response,193,1029320,0.0-7.0-5.0-0.19,11,,2281,img/testing_events/Ca/Test_Ca_Event_20.jpg,n,response,Ca,n,TRUE
,,,,,image-keyboard-response,194,1034380,0.0-7.0-5.0-0.20,11,,5059,img/testing_events/Ca/Test_Ca_Event_18.jpg,u,response,Ca,u,TRUE
,,,,,image-keyboard-response,195,1037574,0.0-7.0-5.0-0.21,11,,3192,img/testing_events/Ca/Test_Ca_Event_14.jpg,u,response,Ca,u,TRUE
,,,,,image-keyboard-response,196,1039065,0.0-7.0-5.0-0.22,11,,1490,img/testing_events/Ca/Test_Ca_Event_12.jpg,u,response,Ca,n,FALSE
,,,,,image-keyboard-response,197,1041416,0.0-7.0-5.0-0.23,11,,2350,img/testing_events/Ca/Test_Ca_Event_11.jpg,c,response,Ca,c,TRUE
,,,,,survey-text,198,1050861,0.0-8.0,11,,9429,,"{""Q0"":""no"",""Q1"":""no"",""Q2"":""no""}",,,,
,,,,,survey-html-form,199,1079852,0.0-9.0,11,,28988,,"{""Gender"":""Female"",""Age"":""18"",""ColorBlind"":""No"",""Education"":""Some College, no degree"",""Income"":""$75,000-$99,999"",""Race"":""White"",""Fluent"":""Yes"",""AgeEnglish"":""0"",""Country"":""united states of america""}",,,,
TRUE,,,,,fullscreen,200,1079854,0.0-10.0,11,,,,,,,,
