success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,view_history,rt,stimulus,response,task,retrieval_group,correct_response,correct
,,,,,image-keyboard-response,177,678018,0.0-7.0-5.0-0.3,5,,2033,img/testing_events/Ac/Test_Ac_Event_19.jpg,n,response,Ac,n,TRUE
,,,,,image-keyboard-response,178,684544,0.0-7.0-5.0-0.4,5,,6526,img/testing_events/Ac/Test_Ac_Event_3.jpg,e,response,Ac,n,FALSE
,,,,,image-keyboard-response,179,687372,0.0-7.0-5.0-0.5,5,,2827,img/testing_events/Ac/Test_Ac_Event_23.jpg,n,response,Ac,n,TRUE
,,,,,image-keyboard-response,180,690090,0.0-7.0-5.0-0.6,5,,2717,img/testing_events/Ac/Test_Ac_Event_16.jpg,n,response,Ac,e,FALSE
,,,,,image-keyboard-response,181,692851,0.0-7.0-5.0-0.7,5,,2760,img/testing_events/Ac/Test_Ac_Event_21.jpg,u,response,Ac,u,TRUE
,,,,,image-keyboard-response,182,697995,0.0-7.0-5.0-0.8,5,,5144,img/testing_events/Ac/Test_Ac_Event_9.jpg,u,response,Ac,u,TRUE
,,,,,image-keyboard-response,183,702391,0.0-7.0-5.0-0.9,5,,4395,img/testing_events/Ac/Test_Ac_Event_5.jpg,u,response,Ac,u,TRUE
,,,,,image-keyboard-response,184,705141,0.0-7.0-5.0-0.10,5,,2748,img/testing_events/Ac/Test_Ac_Event_4.jpg,c,response,Ac,e,FALSE
,,,,,image-keyboard-response,185,708382,0.0-7.0-5.0-0.11,5,,3241,img/testing_events/Ac/Test_Ac_Event_2.jpg,c,response,Ac,c,TRUE
,,,,,image-keyboard-response,186,711699,0.0-7.0-5.0-0.12,5,,3315,img/testing_events/Ac/Test_Ac_Event_6.jpg,c,response,Ac,c,TRUE
,,,,,image-keyboard-response,187,713837,0.0-7.0-5.0-0.13,5,,2137,img/testing_events/Ac/Test_Ac_Event_1.jpg,u,response,Ac,u,TRUE
,,,,,image-keyboard-response,188,716141,0.0-7.0-5.0-0.14,5,,2303,img/testing_events/Ac/Test_Ac_Event_11.jpg,n,response,Ac,n,TRUE
,,,,,image-keyboard-response,189,719053,0.0-7.0-5.0-0.15,5,,2911,img/testing_events/Ac/Test_Ac_Event_18.jpg,u,response,Ac,c,FALSE
,,,,,image-keyboard-response,190,721343,0.0-7.0-5.0-0.16,5,,2289,img/testing_events/Ac/Test_Ac_Event_15.jpg,n,response,Ac,n,TRUE
,,,,,image-keyboard-response,191,725993,0.0-7.0-5.0-0.17,5,,4648,img/testing_events/Ac/Test_Ac_Event_8.jpg,u,response,Ac,e,FALSE
,,,,,image-keyboard-response,192,729357,0.0-7.0-5.0-0.18,5,,3364,img/testing_events/Ac/Test_Ac_Event_22.jpg,u,response,Ac,c,FALSE
,,,,,image-keyboard-response,193,732415,0.0-7.0-5.0-0.19,5,,3057,img/testing_events/Ac/Test_Ac_Event_12.jpg,e,response,Ac,e,TRUE
,,,,,image-keyboard-response,194,736278,0.0-7.0-5.0-0.20,5,,3862,img/testing_events/Ac/Test_Ac_Event_10.jpg,c,response,Ac,c,TRUE
,,,,,image-keyboard-response,195,739350,0.0-7.0-5.0-0.21,5,,3071,img/testing_events/Ac/Test_Ac_Event_13.jpg,u,response,Ac,u,TRUE
,,,,,image-keyboard-response,196,741887,0.0-7.0-5.0-0.22,5,,2537,img/testing_events/Ac/Test_Ac_Event_17.jpg,n,response,Ac,u,FALSE
,,,,,image-keyboard-response,197,744759,0.0-7.0-5.0-0.23,5,,2871,img/testing_events/Ac/Test_Ac_Event_24.jpg,u,response,Ac,e,FALSE
,,,,,survey-text,198,773495,0.0-8.0,5,,28722,,"{""Q0"":""Nope, only my own memory."",""Q1"":""No technical issues."",""Q2"":""Everything went smoothly. The task was straightforward.""}",,,,
,,,,,survey-html-form,199,792948,0.0-9.0,5,,19452,,"{""Gender"":""Male"",""Age"":""26"",""ColorBlind"":""No"",""Education"":""Graduate degree (Masters, Doctorate, etc.)"",""Income"":""$150,000+"",""Race"":""Asian/Pacific Islander"",""Fluent"":""Yes"",""AgeEnglish"":""0"",""Country"":""USA""}",,,,
TRUE,,,,,fullscreen,200,792951,0.0-10.0,5,,,,,,,,
